teamID,defense_name,defense_weight,defense_height,defense_age,defense_birthCity,defense_birthState,defense_birthCountry,defense_position,defense_jersey,defense_xp,defense_status,defense_headshot
11,Forrest Rhyne,233.0,73.0,23,Waynesboro,PA,USA,Linebacker,forrest-rhyne,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4252230.png
11,Isaiah Rodgers Sr.,170.0,70.0,25,Tampa,FL,USA,Cornerback,isaiah-rodgers-sr,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4044540.png
11,E.J. Speed,224.0,75.0,27,Fort Worth,TX,USA,Linebacker,ej-speed,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3071353.png
11,Grover Stewart,315.0,76.0,29,Camilla,GA,USA,Defensive Tackle,grover-stewart,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/4058825.png
11,Grant Stuard,230.0,71.0,24,Conroe,TX,USA,Linebacker,grant-stuard,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240255.png
11,Rodney Thomas II,196.0,73.0,24,Pittsburgh,PA,USA,Safety,rodney-thomas-ii,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4248455.png
11,Kevin Toliver II,199.0,74.0,27,Jacksonville,FL,USA,Cornerback,kevin-toliver-ii,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3843234.png
11,David Vereen,188.0,69.0,25,Florence,SC,USA,Cornerback,david-vereen,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4261153.png
11,Chris Williams,302.0,74.0,24,Brooklyn,NY,USA,Defensive Tackle,chris-williams,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4034530.png
12,Nick Bolton,237.0,71.0,23,Frisco,TX,USA,Linebacker,nick-bolton,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4362759.png
12,Dicaprio Bootle,180.0,70.0,25,Miami,FL,USA,Cornerback,dicaprio-bootle,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4034835.png
12,Deon Bush,200.0,72.0,29,Miami,FL,USA,Safety,deon-bush,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2969944.png
12,Leo Chenal,250.0,75.0,22,Grantsburg,WI,USA,Linebacker,leo-chenal,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4426901.png
12,Cole Christiansen,230.0,73.0,25,Suffolk,VA,USA,Linebacker,cole-christiansen,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4036959.png
12,Jack Cochrane,236.0,75.0,24,Mount Vernon,IA,USA,Linebacker,jack-cochrane,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4249766.png
12,Bryan Cook,206.0,73.0,23,Cincinnati,OH,USA,Safety,bryan-cook,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4247726.png
12,Byron Cowart,300.0,75.0,26,Seffner,FL,USA,Defensive Tackle,byron-cowart,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3916922.png
12,Mike Danna,257.0,74.0,25,Detroit,MI,USA,Defensive End,mike-danna,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915487.png
12,Mike Edwards,205.0,70.0,26,Cincinnati,OH,USA,Safety,mike-edwards,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3155647.png
12,Willie Gay,243.0,73.0,25,Starkville,MS,USA,Linebacker,willie-gay,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4259804.png
12,Malik Herring,275.0,75.0,25,Forsyth,GA,USA,Defensive End,malik-herring,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4259547.png
12,Phil Hoskins,280.0,77.0,26,Toledo,OH,USA,Defensive Tackle,phil-hoskins,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4259989.png
12,Nazeeh Johnson,199.0,70.0,24,Martinsburg,WV,USA,Safety,nazeeh-johnson,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4043625.png
12,Chris Jones,310.0,78.0,28,Houston,MS,USA,Defensive Tackle,chris-jones,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/3044859.png
12,Joshua Kaindoh,260.0,78.0,24,Baltimore,MD,USA,Defensive End,joshua-kaindoh,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240026.png
12,George Karlaftis,263.0,76.0,22,West Lafayette,IN,USA,Defensive End,george-karlaftis,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4426659.png
12,Trent McDuffie,193.0,71.0,22,Westminster,CA,USA,Cornerback,trent-mcduffie,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4426405.png
12,Derrick Nnadi,317.0,73.0,26,Virginia Beach,VA,USA,Defensive Tackle,derrick-nnadi,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3122930.png
12,Charles Omenihu,280.0,77.0,25,Rowlett,TX,USA,Defensive End,charles-omenihu,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3929865.png
12,Justin Reid,207.0,73.0,26,Prairieville,LA,USA,Safety,justin-reid,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3931399.png
12,Danny Shelton,339.0,74.0,29,Auburn,WA,USA,Defensive Tackle,danny-shelton,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2578384.png
12,L'Jarius Sneed,192.0,73.0,26,Minden,LA,USA,Cornerback,ljarius-sneed,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4040432.png
12,Drue Tranquill,228.0,74.0,27,Fort Wayne,IN,USA,Linebacker,drue-tranquill,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3129310.png
12,Jaylen Watson,197.0,74.0,24,Augusta,GA,USA,Cornerback,jaylen-watson,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4697639.png
12,Tershawn Wharton,280.0,73.0,24,University City,MO,USA,Defensive Tackle,tershawn-wharton,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4058925.png
12,Joshua Williams,193.0,75.0,23,Fayetteville,NC,USA,Cornerback,joshua-williams,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4917635.png
12,Daniel Wise,285.0,75.0,27,Lewisville,TX,USA,Defensive Tackle,daniel-wise,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3133368.png
13,Curtis Bolton,228.0,72.0,27,Murrieta,CA,USA,Linebacker,curtis-bolton,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3116367.png
13,Adam Butler,300.0,76.0,29,Duncanville,TX,USA,Defensive Tackle,adam-butler,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/2972342.png
13,Darien Butler,221.0,70.0,23,Harbor City,CA,USA,Linebacker,darien-butler,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4360466.png
13,Matthew Butler,295.0,76.0,23,Raleigh,NC,USA,Defensive Tackle,matthew-butler,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242457.png
13,Bryce Cosby,188.0,70.0,24,Louisville,KY,USA,Cornerback,bryce-cosby,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4244717.png
13,Maxx Crosby,255.0,77.0,25,Colleyville,TX,USA,Defensive End,maxx-crosby,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3916655.png
13,Divine Deablo,226.0,75.0,24,Winston-Salem,NC,USA,Linebacker,divine-deablo,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4037626.png
13,Jalen Elliott,205.0,72.0,24,Richmond,VA,USA,Safety,jalen-elliott,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4046680.png
13,Marcus Epps,198.0,72.0,27,Los Angeles,CA,USA,Safety,marcus-epps,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3139368.png
13,Brandon Facyson,197.0,74.0,28,Newnan,GA,USA,Cornerback,brandon-facyson,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3045458.png
13,Neil Farrell Jr.,325.0,76.0,24,Mobile,AL,USA,Defensive Tackle,neil-farrell-jr,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242234.png
13,Tyler Hall,190.0,70.0,24,Hawthorne,CA,USA,Cornerback,tyler-hall,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4048718.png
13,Nate Hobbs,195.0,73.0,23,Louisville,KY,USA,Cornerback,nate-hobbs,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240542.png
13,John Jenkins,335.0,75.0,33,Meriden,CT,USA,Defensive Tackle,john-jenkins,10,active,https://a.espncdn.com/i/headshots/nfl/players/full/15846.png
13,Jaquan Johnson,191.0,70.0,27,Miami,FL,USA,Safety,jaquan-johnson,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3672862.png
13,Chandler Jones,260.0,77.0,33,Endicott,NY,USA,Defensive End,chandler-jones,11,active,https://a.espncdn.com/i/headshots/nfl/players/full/14927.png
13,Malcolm Koonce,250.0,74.0,24,Peekskill,NY,USA,Defensive End,malcolm-koonce,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4239719.png
13,David Long Jr.,196.0,71.0,25,Los Angeles,CA,USA,Cornerback,david-long-jr,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/4046536.png
13,Luke Masterson,234.0,73.0,25,Naples,FL,USA,Linebacker,luke-masterson,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4037212.png
13,Kana'i Mauga,245.0,74.0,23,Waianae,HI,USA,Linebacker,kanai-mauga,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4360855.png
13,Tre'von Moehrig,202.0,74.0,23,Spring Branch,TX,USA,Safety,trevon-moehrig,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4362487.png
13,Bilal Nichols,290.0,76.0,26,Newark,DE,USA,Defensive Tackle,bilal-nichols,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3117922.png
13,Isaiah Pola-Mao,211.0,76.0,23,Phoenix,AZ,USA,Safety,isaiah-pola-mao,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4259632.png
13,Amik Robertson,187.0,68.0,24,Thibodaux,LA,USA,Cornerback,amik-robertson,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4239694.png
13,Duke Shelley,183.0,69.0,26,Tucker,GA,USA,Cornerback,duke-shelley,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3916126.png
13,Robert Spillane,229.0,73.0,27,Oak Park,IL,USA,Linebacker,robert-spillane,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3129446.png
13,Roderic Teamer,205.0,72.0,25,New Orleans,LA,USA,Safety,roderic-teamer,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3917058.png
13,Jerry Tillery,295.0,78.0,26,Shreveport,LA,USA,Defensive Tackle,jerry-tillery,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3863182.png
13,Sam Webb,202.0,72.0,24,Excelsior Springs,MO,USA,Cornerback,sam-webb,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4700660.png
13,Jordan Willis,270.0,76.0,27,Kansas City,MO,USA,Defensive End,jordan-willis,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3052434.png
14,Bobby Brown III,324.0,76.0,22,Arlington,TX,USA,Defensive Tackle,bobby-brown-iii,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4372518.png
14,Earnest Brown IV,270.0,77.0,24,Aubrey,TX,USA,Defensive End,earnest-brown-iv,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242292.png
14,Marquise Copeland,287.0,74.0,25,Cleveland,OH,USA,Defensive Tackle,marquise-copeland,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3914150.png
14,Aaron Donald,280.0,73.0,31,Pittsburgh,PA,USA,Defensive Tackle,aaron-donald,9,active,https://a.espncdn.com/i/headshots/nfl/players/full/16716.png
14,Cobie Durant,180.0,71.0,25,Lamar,SC,USA,Cornerback,cobie-durant,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4384549.png
14,Jordan Fuller,203.0,74.0,25,Old Tappan,NJ,USA,Safety,jordan-fuller,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4040613.png
14,Daniel Hardy,240.0,75.0,24,Beaverton,OR,USA,Linebacker,daniel-hardy,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4365629.png
14,Michael Hoecht,310.0,76.0,25,Oakwood,OH,USA,Defensive Tackle,michael-hoecht,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4033234.png
14,Jake Hummel,235.0,73.0,24,Des Moines,IA,USA,Linebacker,jake-hummel,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241250.png
14,Shaun Jolly,180.0,69.0,24,Stone Mountain,GA,USA,Cornerback,shaun-jolly,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241008.png
14,Ernest Jones,230.0,74.0,23,Waycross,GA,USA,Linebacker,ernest-jones,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4362851.png
14,Derion Kendrick,190.0,72.0,22,Rock Hill,SC,USA,Cornerback,derion-kendrick,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4360307.png
14,Quentin Lake,201.0,73.0,24,Irvine,CA,USA,Safety,quentin-lake,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4249128.png
14,Richard LeCounte III,196.0,71.0,24,Riceboro,GA,USA,Safety,richard-lecounte-iii,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240686.png
14,Larrell Murchison,297.0,74.0,25,Elizabethtown,NC,USA,Defensive Tackle,larrell-murchison,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240123.png
14,Robert Rochell,195.0,74.0,24,Shreveport,LA,USA,Cornerback,robert-rochell,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4032200.png
14,Christian Rozeboom,230.0,74.0,26,Sioux Center,IA,USA,Linebacker,christian-rozeboom,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3909013.png
14,Keir Thomas,275.0,74.0,25,Miami,FL,USA,Linebacker,keir-thomas,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4038843.png
14,Zach VanValkenburg,263.0,76.0,25,Zeeland,MI,USA,Defensive End,zach-vanvalkenburg,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4569479.png
14,Jonah Williams,275.0,77.0,27,Meridian,ID,USA,Defensive Tackle,jonah-williams,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4032481.png
14,Russ Yeast,195.0,70.0,23,Danville,KY,USA,Safety,russ-yeast,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240071.png
15,Jerome Baker,225.0,74.0,26,Cleveland,OH,USA,Linebacker,jerome-baker,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3915507.png
15,Justin Bethel,200.0,72.0,32,Blythewood,SC,USA,Cornerback,justin-bethel,11,active,https://a.espncdn.com/i/headshots/nfl/players/full/15089.png
15,Josiah Bronson,300.0,75.0,25,Kent,WA,USA,Defensive Tackle,josiah-bronson,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3923400.png
15,Elijah Campbell,190.0,71.0,27,Saint Paul,MN,USA,Safety,elijah-campbell,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3932901.png
15,Bradley Chubb,275.0,76.0,26,Marietta,GA,USA,Linebacker,bradley-chubb,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3116733.png
15,Keion Crossen,185.0,70.0,26,Garysburg,NC,USA,Cornerback,keion-crossen,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3117135.png
15,Raekwon Davis,330.0,79.0,25,Meridian,MS,USA,Defensive Tackle,raekwon-davis,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4040965.png
15,DeShon Elliott,210.0,73.0,25,Rockwall,TX,USA,Safety,deshon-elliott,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3929846.png
15,Tino Ellis,195.0,73.0,25,Reisterstown,MD,USA,Cornerback,tino-ellis,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4036214.png
15,Cameron Goode,238.0,75.0,24,Spring,TX,USA,Linebacker,cameron-goode,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035857.png
15,Jevon Holland,196.0,73.0,23,Coquitlam,BC,Canada,Safety,jevon-holland,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4373809.png
15,Xavien Howard,203.0,73.0,29,Houston,TX,USA,Cornerback,xavien-howard,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2978935.png
15,Noah Igbinoghene,197.0,71.0,23,Trussville,AL,USA,Cornerback,noah-igbinoghene,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242516.png
15,Brandon Jones,191.0,73.0,25,Nacogdoches,TX,USA,Safety,brandon-jones,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4039059.png
15,Kader Kohou,192.0,70.0,24,Euless,TX,USA,Cornerback,kader-kohou,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4291489.png
15,David Long Jr.,227.0,71.0,26,Cincinnati,OH,USA,Linebacker,david-long-jr,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3916074.png
15,Verone McKinley III,195.0,70.0,22,Carrollton,TX,USA,Safety,verone-mckinley-iii,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4360692.png
15,Nik Needham,196.0,73.0,26,Buena Park,CA,USA,Cornerback,nik-needham,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3124702.png
15,Emmanuel Ogbah,275.0,76.0,29,Houston,TX,USA,Defensive End,emmanuel-ogbah,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2977740.png
15,Jaelan Phillips,266.0,77.0,23,Redlands,CA,USA,Linebacker,jaelan-phillips,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242975.png
15,Jalen Ramsey,208.0,73.0,28,Smyrna,TN,USA,Cornerback,jalen-ramsey,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/3045373.png
15,Malik Reed,235.0,74.0,26,Dothan,AL,USA,Linebacker,malik-reed,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3124634.png
15,Duke Riley,230.0,73.0,28,Buras,LA,USA,Linebacker,duke-riley,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3042725.png
15,Zach Sieler,297.0,78.0,27,Pinckney,MI,USA,Defensive Tackle,zach-sieler,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3057956.png
15,Channing Tindall,230.0,74.0,23,Columbia,SC,USA,Linebacker,channing-tindall,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4379414.png
15,Jaylen Twyman,285.0,74.0,23,Washington,DC,USA,Defensive Tackle,jaylen-twyman,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240716.png
15,Andrew Van Ginkel,242.0,76.0,27,Rock Valley,IA,USA,Linebacker,andrew-van-ginkel,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3133487.png
15,Christian Wilkins,310.0,76.0,27,Springfield,MA,USA,Defensive Tackle,christian-wilkins,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/3728266.png
15,Trill Williams,205.0,73.0,23,Yonkers,NY,USA,Cornerback,trill-williams,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4361942.png
16,Brian Asamoah II,226.0,72.0,23,Columbus,OH,USA,Linebacker,brian-asamoah-ii,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4360255.png
16,Kalon Barnes,186.0,72.0,24,Silsbee,TX,USA,Cornerback,kalon-barnes,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4373017.png
16,Ross Blacklock,290.0,75.0,24,Missouri City,TX,USA,Defensive Tackle,ross-blacklock,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4038557.png
16,Andrew Booth Jr.,194.0,72.0,22,Dacula,GA,USA,Cornerback,andrew-booth-jr,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4426344.png
16,Jonathan Bullard,290.0,75.0,29,Shelby,NC,USA,Defensive End,jonathan-bullard,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2980097.png
16,Camryn Bynum,200.0,72.0,24,Corona,CA,USA,Safety,camryn-bynum,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035861.png
16,Lewis Cine,199.0,74.0,23,Cedar Hill,TX,USA,Safety,lewis-cine,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4426536.png
16,Marcus Davenport,265.0,78.0,26,San Antonio,TX,USA,Linebacker,marcus-davenport,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3124058.png
16,Sheldon Day,294.0,73.0,28,Indianapolis,IN,USA,Defensive Tackle,sheldon-day,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2976194.png
16,Troy Dye,225.0,75.0,26,Norco,CA,USA,Linebacker,troy-dye,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4038946.png
16,Akayleb Evans,198.0,74.0,23,Mckinney,TX,USA,Cornerback,akayleb-evans,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4244607.png
16,Tay Gowan,185.0,74.0,25,Covington,GA,USA,Cornerback,tay-gowan,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4568981.png
16,Jordan Hicks,236.0,73.0,30,Cincinnati,OH,USA,Linebacker,jordan-hicks,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2514270.png
16,Danielle Hunter,263.0,77.0,28,Katy,TX,USA,Linebacker,danielle-hunter,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2976560.png
16,Theo Jackson,198.0,73.0,24,Nashville,TN,USA,Safety,theo-jackson,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4242436.png
16,Patrick Jones II,264.0,76.0,24,Chesapeake,VA,USA,Linebacker,patrick-jones-ii,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4036063.png
16,William Kwenkeu,235.0,73.0,26,Waldorf,MD,USA,Linebacker,william-kwenkeu,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4044132.png
16,Dean Lowry,296.0,78.0,28,Rockford,IL,USA,Defensive End,dean-lowry,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2974348.png
16,James Lynch,295.0,76.0,24,Round Rock,TX,USA,Defensive Tackle,james-lynch,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4259181.png
16,Josh Metellus,207.0,71.0,25,Pembroke Pines,FL,USA,Safety,josh-metellus,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4046537.png
16,Byron Murphy Jr.,190.0,71.0,25,Scottsdale,AZ,USA,Cornerback,byron-murphy-jr,4,active,https://a.espncdn.com/i/headshots/nfl/players/full/4038999.png
16,Esezi Otomewo,282.0,77.0,24,Indianapolis,IN,USA,Defensive End,esezi-otomewo,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4240759.png
16,Harrison Phillips,307.0,75.0,27,Omaha,NE,USA,Defensive Tackle,harrison-phillips,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3117255.png
16,Troy Reeder,245.0,75.0,28,Hockessin,DE,USA,Linebacker,troy-reeder,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3116177.png
16,Harrison Smith,211.0,74.0,34,Knoxville,TN,USA,Safety,harrison-smith,11,active,https://a.espncdn.com/i/headshots/nfl/players/full/14945.png
16,T.J. Smith,300.0,75.0,25,Moultrie,GA,USA,Defensive Tackle,tj-smith,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/3916917.png
16,Za'Darius Smith,272.0,76.0,30,Greenville,AL,USA,Linebacker,zadarius-smith,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/3043168.png
16,Khyiris Tonga,338.0,76.0,26,West Valley,UT,USA,Defensive Tackle,khyiris-tonga,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4256074.png
16,Luiji Vilain,252.0,76.0,25,Ottawa,ON,Canada,Linebacker,luiji-vilain,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4258210.png
16,Curtis Weaver,265.0,75.0,24,Long Beach,CA,USA,Linebacker,curtis-weaver,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4048257.png
16,Benton Whitley,260.0,75.0,24,Springfield,MA,USA,Linebacker,benton-whitley,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4247722.png
16,Kenny Willekes,264.0,75.0,25,Rockford,MI,USA,Defensive End,kenny-willekes,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3929833.png
16,D.J. Wonnum,258.0,77.0,25,Stone Mountain,GA,USA,Linebacker,dj-wonnum,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4038849.png
17,Christian Barmore,310.0,77.0,23,Philadelphia,PA,USA,Defensive Tackle,christian-barmore,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/4372030.png
17,Ja'Whaun Bentley,255.0,74.0,26,Glenarden,MD,USA,Linebacker,jawhaun-bentley,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3116187.png
17,Joshuah Bledsoe,201.0,71.0,24,Houston,TX,USA,Safety,joshuah-bledsoe,1,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241199.png
17,Chris Board,239.0,74.0,27,Orlando,FL,USA,Linebacker,chris-board,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3060403.png
17,Myles Bryant,185.0,69.0,25,Pasadena,CA,USA,Cornerback,myles-bryant,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4039010.png
17,Cody Davis,203.0,74.0,33,Stephenville,TX,USA,Safety,cody-davis,10,active,https://a.espncdn.com/i/headshots/nfl/players/full/16286.png
17,Carl Davis Jr.,320.0,77.0,31,Detroit,MI,USA,Defensive Tackle,carl-davis-jr,8,active,https://a.espncdn.com/i/headshots/nfl/players/full/2511690.png
17,Kyle Dugger,220.0,74.0,27,Decatur,GA,USA,Safety,kyle-dugger,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/4401811.png
17,Olakunle Fatukasi,240.0,74.0,23,Far Rockaway,NY,USA,Linebacker,olakunle-fatukasi,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4259299.png
17,Davon Godchaux,311.0,75.0,28,Plaquemine,LA,USA,Defensive Tackle,davon-godchaux,6,active,https://a.espncdn.com/i/headshots/nfl/players/full/3115383.png
17,Lawrence Guy,315.0,76.0,33,Las Vegas,NV,USA,Defensive End,lawrence-guy,12,active,https://a.espncdn.com/i/headshots/nfl/players/full/14185.png
17,Terez Hall,235.0,74.0,26,Lithonia,GA,USA,Linebacker,terez-hall,2,active,https://a.espncdn.com/i/headshots/nfl/players/full/3924319.png
17,Anfernee Jennings,259.0,75.0,25,Dadeville,AL,USA,Linebacker,anfernee-jennings,3,active,https://a.espncdn.com/i/headshots/nfl/players/full/3925350.png
17,Jack Jones,175.0,71.0,25,Long Beach,CA,USA,Cornerback,jack-jones,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4035686.png
17,Jonathan Jones,190.0,70.0,29,Carrollton,GA,USA,Cornerback,jonathan-jones,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2971027.png
17,Marcus Jones,175.0,68.0,24,Enterprise,AL,USA,Cornerback,marcus-jones,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4241720.png
17,Matthew Judon,261.0,75.0,30,West Bloomfield,MI,USA,Linebacker,matthew-judon,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/3961466.png
17,Raekwon McMillan,242.0,74.0,26,Hinesville,GA,USA,Linebacker,raekwon-mcmillan,5,active,https://a.espncdn.com/i/headshots/nfl/players/full/3121423.png
17,Jalen Mills,191.0,72.0,29,Desoto,TX,USA,Cornerback,jalen-mills,7,active,https://a.espncdn.com/i/headshots/nfl/players/full/2976540.png
17,DaMarcus Mitchell,260.0,75.0,24,Thibodaux,LA,USA,Defensive End,damarcus-mitchell,0,active,https://a.espncdn.com/i/headshots/nfl/players/full/4693173.png
